,origin,destination,Origin_city,Destination_city,Fly_date,year,month,name_x,origin_latitude,origin_longitude,name_y,destination_latitude,destination_longitude
3458175,PNS,MOB,"Pensacola, FL","Mobile, AL",1992-04-01,1992,4,Pensacola International Airport,30.4734,-87.1866,Mobile Regional Airport,30.6912,-88.242798
829373,RDU,DTW,"Raleigh, NC","Detroit, MI",2004-03-01,2004,3,Raleigh Durham International Airport,35.877602,-78.787498,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203
1221841,GRR,MSP,"Grand Rapids, MI","Minneapolis, MN",1993-09-01,1993,9,Gerald R. Ford International Airport,42.88079834,-85.52279663,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802
2290940,EWR,MSY,"Newark, NJ","New Orleans, LA",1999-08-01,1999,8,Newark Liberty International Airport,40.692501,-74.168701,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328
2147001,LIT,SHV,"Little Rock, AR","Shreveport, LA",2008-02-01,2008,2,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,Shreveport Regional Airport,32.446602,-93.8256
1422376,BWI,IAH,"Baltimore, MD","Houston, TX",1995-09-01,1995,9,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438
2996533,MKE,MCO,"Milwaukee, WI","Orlando, FL",1999-03-01,1999,3,General Mitchell International Airport,42.94720077514648,-87.89659881591797,Orlando International Airport,28.429399490356445,-81.30899810791016
1166951,BWI,MSP,"Baltimore, MD","Minneapolis, MN",2008-08-01,2008,8,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802
1592210,BNA,CVG,"Nashville, TN","Cincinnati, OH",2009-09-01,2009,9,Nashville International Airport,36.1245002746582,-86.6781997680664,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801
2691193,SFO,OGG,"San Francisco, CA","Kahului, HI",2003-04-01,2003,4,San Francisco International Airport,37.61899948120117,-122.375,Kahului International Airport,20.898543,-156.431212
1415803,MSY,IAH,"New Orleans, LA","Houston, TX",2009-09-01,2009,9,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438
728910,MYR,CLT,"Myrtle Beach, SC","Charlotte, NC",1993-11-01,1993,11,Myrtle Beach International Airport,33.6796989441,-78.9282989502,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594
3551232,MSP,MOT,"Minneapolis, MN","Minot, ND",2008-11-01,2008,11,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,Minot International Airport,48.2593994140625,-101.27999877929688
1999900,CLE,PHL,"Cleveland, OH","Philadelphia, PA",2002-07-01,2002,7,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,Philadelphia International Airport,39.87189865112305,-75.24109649658203
2876496,TPA,MDW,"Tampa, FL","Chicago, IL",2000-01-01,2000,1,Tampa International Airport,27.975500106811523,-82.533203125,Chicago Midway International Airport,41.785999,-87.752403
1259893,OAK,ANC,"Oakland, CA","Anchorage, AK",2008-01-01,2008,1,Metropolitan Oakland International Airport,37.721298,-122.221001,Ted Stevens Anchorage International Airport,61.1744,-149.996002
3314308,FLL,JAX,"Fort Lauderdale, FL","Jacksonville, FL",2008-05-01,2008,5,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Jacksonville International Airport,30.49410057067871,-81.68789672851562
2401517,DTW,DCA,"Detroit, MI","Washington, DC",1997-12-01,1997,12,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,Ronald Reagan Washington National Airport,38.8521,-77.037697
634874,FAT,RNO,"Fresno, CA","Reno, NV",1992-04-01,1992,4,Fresno Yosemite International Airport,36.776199,-119.718002,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922
2607225,PHL,BOS,"Philadelphia, PA","Boston, MA",1996-04-01,1996,4,Philadelphia International Airport,39.87189865112305,-75.24109649658203,Logan International Airport,42.3643,-71.005203
142758,SBN,ORD,"South Bend, IN","Chicago, IL",2005-05-01,2005,5,South Bend Regional Airport,41.708698,-86.317299,Chicago O'Hare International Airport,41.9786,-87.9048
2402654,IAD,DCA,"Washington, DC","Washington, DC",1996-12-01,1996,12,Washington Dulles International Airport,38.9445,-77.455803,Ronald Reagan Washington National Airport,38.8521,-77.037697
3502254,SYR,ELM,"Syracuse, NY","Elmira, NY",2006-05-01,2006,5,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625
1563383,MWH,EAT,"Moses Lake, WA","Wenatchee, WA",2004-04-01,2004,4,Grant County International Airport,47.20769882,-119.3199997,Pangborn Memorial Airport,47.3988990784,-120.207000732
1152719,CLT,MSP,"Charlotte, NC","Minneapolis, MN",2000-05-01,2000,5,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802
1167155,PIT,MSP,"Pittsburgh, PA","Minneapolis, MN",1991-10-01,1991,10,Pittsburgh International Airport,40.49150085,-80.23290253,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802
2855548,SEA,MDW,"Seattle, WA","Chicago, IL",2009-06-01,2009,6,Seattle–Tacoma International Airport,47.449162,-122.311134,Chicago Midway International Airport,41.785999,-87.752403
2127321,CMH,MKE,"Columbus, OH","Milwaukee, WI",1993-07-01,1993,7,John Glenn Columbus International Airport,39.998001,-82.891899,General Mitchell International Airport,42.94720077514648,-87.89659881591797
120965,SLC,ORD,"Salt Lake City, UT","Chicago, IL",1992-02-01,1992,2,Salt Lake City International Airport,40.785749,-111.979746,Chicago O'Hare International Airport,41.9786,-87.9048
1536536,SUX,PHX,"Sioux City, IA","Phoenix, AZ",1990-01-01,1990,1,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,Phoenix Sky Harbor International Airport,33.435302,-112.005905
2352259,FLL,MIA,"Fort Lauderdale, FL","Miami, FL",2003-08-01,2003,8,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Miami International Airport,25.79319953918457,-80.29060363769531
1717933,MCO,SFO,"Orlando, FL","San Francisco, CA",2000-02-01,2000,2,Orlando International Airport,28.429399490356445,-81.30899810791016,San Francisco International Airport,37.61899948120117,-122.375
2459210,MSP,CMH,"Minneapolis, MN","Columbus, OH",1997-03-01,1997,3,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,John Glenn Columbus International Airport,39.998001,-82.891899
400388,XNA,STL,"Fayetteville, AR","St. Louis, MO",2000-03-01,2000,3,Northwest Arkansas National Airport,36.281898,-94.306801,St Louis Lambert International Airport,38.748697,-90.370003
2686501,ORD,MBS,"Chicago, IL","Saginaw, MI",1995-05-01,1995,5,Chicago O'Hare International Airport,41.9786,-87.9048,MBS International Airport,43.532902,-84.079597
3274256,ORD,PVD,"Chicago, IL","Providence, RI",2007-07-01,2007,7,Chicago O'Hare International Airport,41.9786,-87.9048,Theodore Francis Green State Airport,41.725038,-71.425668
3456674,ATL,MOB,"Atlanta, GA","Mobile, AL",2008-07-01,2008,7,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,Mobile Regional Airport,30.6912,-88.242798
3206083,LBF,BFF,"North Platte, NE","Scottsbluff, NE",2007-03-01,2007,3,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007
2079627,SAN,PHL,"San Diego, CA","Philadelphia, PA",2007-06-01,2007,6,San Diego International Airport,32.7336006165,-117.190002441,Philadelphia International Airport,39.87189865112305,-75.24109649658203
80781,JFK,ORD,"New York, NY","Chicago, IL",1995-10-01,1995,10,John F Kennedy International Airport,40.639447,-73.779317,Chicago O'Hare International Airport,41.9786,-87.9048
113131,ANC,ORD,"Anchorage, AK","Chicago, IL",2009-05-01,2009,5,Ted Stevens Anchorage International Airport,61.1744,-149.996002,Chicago O'Hare International Airport,41.9786,-87.9048
2483595,ORD,CID,"Chicago, IL","Cedar Rapids, IA",2006-10-01,2006,10,Chicago O'Hare International Airport,41.9786,-87.9048,The Eastern Iowa Airport,41.884701,-91.7108
2504941,LAS,SAN,"Las Vegas, NV","San Diego, CA",1992-03-01,1992,3,Harry Reid International Airport,36.083361,-115.151817,San Diego International Airport,32.7336006165,-117.190002441
633732,SLC,RNO,"Salt Lake City, UT","Reno, NV",1990-11-01,1990,11,Salt Lake City International Airport,40.785749,-111.979746,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922
3239006,IAH,GSO,"Houston, TX","Greensboro, NC",1995-12-01,1995,12,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,Piedmont Triad International Airport,36.097801,-79.937302
572028,SMF,LAX,"Sacramento, CA","Los Angeles, CA",2003-08-01,2003,8,Sacramento International Airport,38.69540023803711,-121.59100341796876,Los Angeles / Tom Bradley International Airport,33.942501,-118.407997
2666869,BWI,BDL,"Baltimore, MD","Hartford, CT",1997-03-01,1997,3,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,Bradley International Airport,41.93851,-72.688066
3440732,FLL,MHT,"Fort Lauderdale, FL","Manchester, NH",2005-01-01,2005,1,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Manchester-Boston Regional Airport,42.932598,-71.435699
1461651,DCA,IAH,"Washington, DC","Houston, TX",2003-01-01,2003,1,Ronald Reagan Washington National Airport,38.8521,-77.037697,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438
225345,ERI,PIT,"Erie, PA","Pittsburgh, PA",1998-06-01,1998,6,Erie International Tom Ridge Field,42.083127,-80.173867,Pittsburgh International Airport,40.49150085,-80.23290253
1871605,ALB,CLE,"Albany, NY","Cleveland, OH",2005-11-01,2005,11,Albany International Airport,42.74829864501953,-73.80169677734375,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099
32570,PIT,ORD,"Pittsburgh, PA","Chicago, IL",1994-12-01,1994,12,Pittsburgh International Airport,40.49150085,-80.23290253,Chicago O'Hare International Airport,41.9786,-87.9048
2050746,JFK,PHL,"New York, NY","Philadelphia, PA",2008-08-01,2008,8,John F Kennedy International Airport,40.639447,-73.779317,Philadelphia International Airport,39.87189865112305,-75.24109649658203
1700559,EUG,RDM,"Eugene, OR","Bend, OR",2009-09-01,2009,9,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,Roberts Field,44.2541008,-121.1500015
2917937,ROC,BWI,"Rochester, NY","Baltimore, MD",2008-10-01,2008,10,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297
2425649,PWM,DCA,"Portland, ME","Washington, DC",1994-01-01,1994,1,Portland International Jetport,43.646198,-70.309303,Ronald Reagan Washington National Airport,38.8521,-77.037697
2302847,DFW,MSY,"Dallas, TX","New Orleans, LA",1996-01-01,1996,1,Dallas Fort Worth International Airport,32.896801,-97.038002,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328
1694751,CMH,JFK,"Columbus, OH","New York, NY",2006-12-01,2006,12,John Glenn Columbus International Airport,39.998001,-82.891899,John F Kennedy International Airport,40.639447,-73.779317
1881530,PWM,CLE,"Portland, ME","Cleveland, OH",2005-12-01,2005,12,Portland International Jetport,43.646198,-70.309303,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099
1270340,JNU,ANC,"Juneau, AK","Anchorage, AK",2006-10-01,2006,10,Juneau International Airport,58.35499954223633,-134.5760040283203,Ted Stevens Anchorage International Airport,61.1744,-149.996002
2562283,CLT,BOS,"Charlotte, NC","Boston, MA",2004-11-01,2004,11,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,Logan International Airport,42.3643,-71.005203
2326525,DTW,MIA,"Detroit, MI","Miami, FL",1997-07-01,1997,7,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,Miami International Airport,25.79319953918457,-80.29060363769531
2227827,STL,MCI,"St. Louis, MO","Kansas City, MO",1995-09-01,1995,9,St Louis Lambert International Airport,38.748697,-90.370003,Kansas City International Airport,39.2976,-94.713898
2911238,SAT,BWI,"San Antonio, TX","Baltimore, MD",2004-07-01,2004,7,San Antonio International Airport,29.533701,-98.469803,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297
1023111,RNO,SLC,"Reno, NV","Salt Lake City, UT",2009-09-01,2009,9,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,Salt Lake City International Airport,40.785749,-111.979746
528824,ORD,LAX,"Chicago, IL","Los Angeles, CA",2001-12-01,2001,12,Chicago O'Hare International Airport,41.9786,-87.9048,Los Angeles / Tom Bradley International Airport,33.942501,-118.407997
3260093,TCL,YIP,"Tuscaloosa, AL","Detroit, MI",2005-07-01,2005,7,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,Willow Run Airport,42.23789978,-83.53040314
320962,MAF,LAS,"Midland, TX","Las Vegas, NV",2003-12-01,2003,12,Midland International Air and Space Port,31.942499,-102.202003,Harry Reid International Airport,36.083361,-115.151817
380706,PHL,STL,"Philadelphia, PA","St. Louis, MO",2001-11-01,2001,11,Philadelphia International Airport,39.87189865112305,-75.24109649658203,St Louis Lambert International Airport,38.748697,-90.370003
1988438,ELP,HOU,"El Paso, TX","Houston, TX",1999-01-01,1999,1,El Paso International Airport,31.80719948,-106.3779984,William P Hobby Airport,29.645399,-95.2789
1279685,SAT,ATL,"San Antonio, TX","Atlanta, GA",2004-04-01,2004,4,San Antonio International Airport,29.533701,-98.469803,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101
1552216,PDX,PHX,"Portland, OR","Phoenix, AZ",1999-04-01,1999,4,Portland International Airport,45.58869934,-122.5979996,Phoenix Sky Harbor International Airport,33.435302,-112.005905
1789224,MEM,BNA,"Memphis, TN","Nashville, TN",2002-06-01,2002,6,Memphis International Airport,35.04240036010742,-89.97669982910156,Nashville International Airport,36.1245002746582,-86.6781997680664
418040,ATL,MEM,"Atlanta, GA","Memphis, TN",2007-05-01,2007,5,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,Memphis International Airport,35.04240036010742,-89.97669982910156
3328281,FLL,AFW,"Fort Lauderdale, FL","Dallas, TX",2006-11-01,2006,11,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947
230976,MSP,PIT,"Minneapolis, MN","Pittsburgh, PA",1993-04-01,1993,4,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,Pittsburgh International Airport,40.49150085,-80.23290253
1201319,LAX,MSP,"Los Angeles, CA","Minneapolis, MN",1995-03-01,1995,3,Los Angeles / Tom Bradley International Airport,33.942501,-118.407997,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802
2645243,ORD,LNK,"Chicago, IL","Lincoln, NE",2002-12-01,2002,12,Chicago O'Hare International Airport,41.9786,-87.9048,Lincoln Airport,40.85100173950195,-96.75920104980467
2466713,SLC,CMH,"Salt Lake City, UT","Columbus, OH",1996-07-01,1996,7,Salt Lake City International Airport,40.785749,-111.979746,John Glenn Columbus International Airport,39.998001,-82.891899
2268777,DFW,TUL,"Dallas, TX","Tulsa, OK",2000-06-01,2000,6,Dallas Fort Worth International Airport,32.896801,-97.038002,Tulsa International Airport,36.19839859008789,-95.88809967041016
1028003,ABQ,SLC,"Albuquerque, NM","Salt Lake City, UT",2008-12-01,2008,12,Albuquerque International Sunport,35.040199,-106.609001,Salt Lake City International Airport,40.785749,-111.979746
3295725,RIW,CPR,"Riverton, WY","Casper, WY",2007-03-01,2007,3,Central Wyoming Regional Airport,43.064201,-108.459999,Casper-Natrona County International Airport,42.908001,-106.463997
433785,HSV,MEM,"Huntsville, AL","Memphis, TN",1991-02-01,1991,2,Huntsville International Carl T Jones Field,34.637199,-86.775101,Memphis International Airport,35.04240036010742,-89.97669982910156
3475020,DSM,FNT,"Des Moines, IA","Flint, MI",1998-12-01,1998,12,Des Moines International Airport,41.534,-93.663101,Bishop International Airport,42.96540069580078,-83.74359893798828
532467,DFW,LAX,"Dallas, TX","Los Angeles, CA",2008-01-01,2008,1,Dallas Fort Worth International Airport,32.896801,-97.038002,Los Angeles / Tom Bradley International Airport,33.942501,-118.407997
1762899,MEM,SMF,"Memphis, TN","Sacramento, CA",2005-01-01,2005,1,Memphis International Airport,35.04240036010742,-89.97669982910156,Sacramento International Airport,38.69540023803711,-121.59100341796876
3319923,EWR,BGR,"Newark, NJ","Bangor, ME",1996-05-01,1996,5,Newark Liberty International Airport,40.692501,-74.168701,Bangor International Airport,44.8074,-68.828102
670510,ATL,CLT,"Atlanta, GA","Charlotte, NC",1991-01-01,1991,1,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594
