origin,destination,count
PHX_7,CVG_8,4169
IAH_7,CLT_8,9351
LAX_7,MSP_8,28158
LAX_7,EWR_8,51232
DCA_7,CLT_8,18024
PIT_7,ORD_8,31994
STL_7,CLE_8,7965
JFK_7,PHX_8,16034
PHX_7,CLT_8,6200
MIA_7,CVG_8,6010
DFW_7,IND_8,11898
BWI_7,STL_8,10423
IAH_7,ORD_8,30249
ATL_7,LAX_8,60263
STL_7,ORD_8,56998
SEA_7,IAH_8,7886
ATL_7,DTW_8,36721
ORD_7,DFW_8,63602
DTW_7,LAX_8,24680
CLE_7,TPA_8,3945
LAX_7,MIA_8,35980
LAX_7,IND_8,6495
LAX_7,LAS_8,69656
SLC_7,CVG_8,18112
PIT_7,MSP_8,12628
PIT_7,MCO_8,16582
CLE_7,DCA_8,17013
SLC_7,SFO_8,20038
IAD_7,ORD_8,21249
STL_7,ATL_8,35079
CVG_7,PIT_8,13322
ORD_7,IND_8,24623
IAH_7,DCA_8,17124
CLE_7,MCO_8,8417
PHL_7,STL_8,16847
BWI_7,PHL_8,1890
SFO_7,PHL_8,7040
MSP_7,CLE_8,11164
SLC_7,MSP_8,16286
LAS_7,MSP_8,13754
DFW_7,CLT_8,17293
BWI_7,MCO_8,18386
LAS_7,BWI_8,1852
MSP_7,CLT_8,6016
LAS_7,MEM_8,3941
PHL_7,SFO_8,7096
SFO_7,JFK_8,68058
PHL_7,ATL_8,39009
SFO_7,ORD_8,82449
LAS_7,CLE_8,5316
MSP_7,CVG_8,10018
IAH_7,IAD_8,4038
CVG_7,SEA_8,4168
DFW_7,SEA_8,37019
PHL_7,DTW_8,17750
CVG_7,TPA_8,6638
CLE_7,ORD_8,36114
MSP_7,ATL_8,16185
PHL_7,TPA_8,16889
PIT_7,STL_8,14905
SFO_7,IND_8,4752
LAS_7,PHX_8,87134
CLE_7,PHL_8,13230
LAS_7,ATL_8,8979
IAH_7,LAS_8,8200
CLE_7,CLT_8,8171
SEA_7,DTW_8,20122
ATL_7,BOS_8,51934
STL_7,PIT_8,14546
PIT_7,TPA_8,11563
MSP_7,BOS_8,26544
IAH_7,JFK_8,3269
DTW_7,STL_8,26852
CVG_7,PHX_8,7086
LAS_7,BOS_8,3493
DTW_7,DCA_8,20767
MSP_7,BWI_8,5382
LAS_7,PHL_8,3071
IAH_7,IND_8,5888
DFW_7,LAS_8,57427
BWI_7,LAX_8,11538
SEA_7,ATL_8,30782
LAS_7,ORD_8,39954
ORD_7,IAH_8,30656
MSP_7,IND_8,8799
EWR_7,DFW_8,28976
IAD_7,MSP_8,4661
DFW_7,JFK_8,10128
MSP_7,DTW_8,41182
DTW_7,TPA_8,12438
MSP_7,IAH_8,7203
STL_7,SEA_8,15682
DFW_7,CVG_8,11474
LAS_7,DFW_8,59312
DTW_7,MCO_8,17196
LAS_7,IAH_8,9687
SFO_7,LAS_8,25094
BOS_7,MSP_8,29880
ORD_7,JFK_8,13857
ATL_7,PIT_8,28287
LAS_7,EWR_8,6531
PHL_7,PHX_8,4969
MSP_7,EWR_8,15045
IAH_7,DTW_8,7226
LAS_7,DTW_8,13502
SEA_7,CVG_8,3749
CLE_7,MEM_8,93
IAH_7,DFW_8,63493
CVG_7,SLC_8,15936
MSP_7,IAD_8,4867
PHL_7,BOS_8,40133
SEA_7,CLT_8,5343
CLE_7,MSP_8,11002
EWR_7,LAS_8,6173
ATL_7,JFK_8,7005
BOS_7,ORD_8,61589
EWR_7,LAX_8,51216
PHL_7,EWR_8,4008
LAS_7,LAX_8,67276
BOS_7,DFW_8,39347
EWR_7,CLE_8,17761
MSP_7,DCA_8,20766
IAH_7,EWR_8,21300
IAD_7,MIA_8,5377
ORD_7,LAS_8,38747
SEA_7,DFW_8,33613
LAS_7,JFK_8,11441
MSP_7,DFW_8,21646
BWI_7,LGA_8,11874
SEA_7,CLE_8,2774
DFW_7,SFO_8,56695
SLC_7,STL_8,12998
CLE_7,CVG_8,7008
ATL_7,DFW_8,63317
LAS_7,IND_8,6268
CVG_7,STL_8,7987
PHL_7,PIT_8,28307
STL_7,SFO_8,23611
PHL_7,ORD_8,38089
CLE_7,MIA_8,4411
CVG_7,SFO_8,8044
LAS_7,PIT_8,6791
TPA_7,IAD_8,7292
IAD_7,MCO_8,12263
ORD_7,EWR_8,66109
LAX_7,CLE_8,16461
MIA_7,MEM_8,4754
JFK_7,SEA_8,16427
PHX_7,BWI_8,9478
SEA_7,IAD_8,10037
TPA_7,IAH_8,10069
ATL_7,TPA_8,55945
CLE_7,SFO_8,9347
CVG_7,MIA_8,5962
TPA_7,LAX_8,9957
BOS_7,CLT_8,16678
TPA_7,EWR_8,19981
ORD_7,TPA_8,12296
EWR_7,BOS_8,45691
LAX_7,BWI_8,10387
MIA_7,MSP_8,5865
JFK_7,SFO_8,76813
BOS_7,DTW_8,29812
EWR_7,BWI_8,8921
MIA_7,ORD_8,24140
MSP_7,LAX_8,30199
LAX_7,BOS_8,26204
PHX_7,BOS_8,5567
IAH_7,MCO_8,19920
PIT_7,PHX_8,9948
BOS_7,PHX_8,5370
IAD_7,LAX_8,41215
EWR_7,MEM_8,3904
PHL_7,IAH_8,11097
LAX_7,DFW_8,72004
JFK_7,PIT_8,14110
BWI_7,JFK_8,4710
CLE_7,STL_8,8484
DCA_7,BWI_8,0
DFW_7,BOS_8,30502
CVG_7,MEM_8,3298
TPA_7,JFK_8,10917
ORD_7,LGA_8,74914
STL_7,PHL_8,16153
MIA_7,LGA_8,47876
PHX_7,CLE_8,4764
PIT_7,PHL_8,26498
CLE_7,SLC_8,91
DFW_7,STL_8,25708
IAH_7,MIA_8,24542
LAX_7,CVG_8,13757
MIA_7,MCO_8,37398
CLE_7,LGA_8,17976
BOS_7,MEM_8,6369
SFO_7,IAH_8,24138
STL_7,BWI_8,10767
LAX_7,CLT_8,13007
IAH_7,MEM_8,2978
ATL_7,IND_8,17136
CLE_7,SEA_8,2695
JFK_7,SLC_8,9745
TPA_7,MIA_8,29090
MIA_7,SEA_8,0
ORD_7,IAD_8,23757
PIT_7,SFO_8,16938
DFW_7,DCA_8,30859
STL_7,PHX_8,23390
TPA_7,MSP_8,5817
BOS_7,PHL_8,39707
PHX_7,ATL_8,12945
CLE_7,PHX_8,4541
LAS_7,SFO_8,25214
DFW_7,CLE_8,12019
PHL_7,BWI_8,1481
JFK_7,TPA_8,11013
DTW_7,LGA_8,25994
EWR_7,DCA_8,23928
MIA_7,STL_8,11919
CVG_7,PHL_8,11789
SLC_7,LAS_8,19201
DCA_7,ATL_8,48946
EWR_7,LGA_8,250
BOS_7,MIA_8,17517
LAS_7,SEA_8,9734
STL_7,SLC_8,12908
MIA_7,TPA_8,27952
MSP_7,JFK_8,6341
LAS_7,SLC_8,18857
EWR_7,MCO_8,45696
JFK_7,STL_8,17368
IAH_7,LAX_8,35190
CVG_7,MSP_8,11099
MIA_7,PHL_8,17937
TPA_7,STL_8,12603
ORD_7,LAX_8,101451
DTW_7,SLC_8,141
STL_7,BOS_8,20965
ATL_7,LAS_8,7351
DFW_7,BWI_8,14849
DTW_7,IAD_8,8849
DCA_7,BOS_8,47658
SFO_7,LAX_8,151501
LAX_7,ATL_8,59600
MIA_7,LAX_8,33654
BWI_7,LAS_8,1565
IAH_7,LGA_8,16291
PIT_7,SEA_8,10923
ATL_7,PHX_8,10685
LAS_7,STL_8,13684
IAD_7,PHL_8,5010
MIA_7,PIT_8,5975
IAD_7,LGA_8,15288
CVG_7,ORD_8,25785
SLC_7,DFW_8,31638
MSP_7,LAS_8,14789
CLE_7,PIT_8,11842
PHL_7,IAD_8,4610
SEA_7,EWR_8,5544
LAX_7,ORD_8,100489
MCO_7,JFK_8,19426
PHL_7,IND_8,7674
CLT_7,TPA_8,18356
EWR_7,IAD_8,10213
LGA_7,PIT_8,19570
BOS_7,DCA_8,47387
PIT_7,DCA_8,14195
MEM_7,CLT_8,5469
EWR_7,IAH_8,23558
IND_7,EWR_8,3490
CLE_7,IAD_8,3713
LGA_7,PHL_8,40
TPA_7,ORD_8,12133
JFK_7,BOS_8,25221
ORD_7,MSP_8,67105
MEM_7,CVG_8,3338
STL_7,LAX_8,31680
BWI_7,DFW_8,16211
BWI_7,ATL_8,24952
TPA_7,IND_8,3264
MEM_7,DCA_8,9184
PHX_7,ORD_8,43837
LGA_7,ORD_8,80384
IAD_7,CLT_8,2906
DCA_7,IND_8,8401
EWR_7,SEA_8,5255
DCA_7,ORD_8,46172
CVG_7,ATL_8,17214
MEM_7,DFW_8,23065
CLT_7,LAX_8,12897
PIT_7,DFW_8,18016
JFK_7,ATL_8,7574
IAD_7,CLE_8,4015
MCO_7,ATL_8,70849
BWI_7,DCA_8,40
CLT_7,LGA_8,21928
IND_7,TPA_8,2721
DCA_7,MSP_8,19518
STL_7,LAS_8,14252
DTW_7,EWR_8,25583
ORD_7,PIT_8,32228
CLT_7,STL_8,9330
ORD_7,ATL_8,67546
MEM_7,ATL_8,24625
MSP_7,PIT_8,12849
PHL_7,MCO_8,28503
DFW_7,ORD_8,62828
IND_7,IAH_8,5666
DCA_7,JFK_8,17884
DTW_7,PHL_8,18265
MEM_7,BOS_8,7301
ATL_7,SEA_8,27330
SEA_7,PHX_8,14686
PHX_7,PHL_8,5499
MEM_7,BWI_8,180
LGA_7,TPA_8,19222
IAD_7,SLC_8,7688
STL_7,EWR_8,14986
PIT_7,CVG_8,14836
LGA_7,STL_8,21329
ATL_7,BWI_8,26132
BWI_7,BOS_8,16902
SFO_7,BOS_8,21579
CLT_7,JFK_8,2389
MSP_7,PHX_8,20214
EWR_7,PIT_8,22303
DTW_7,MIA_8,9576
LGA_7,MCO_8,48711
MEM_7,IAD_8,195
PHX_7,MEM_8,4564
TPA_7,LGA_8,18092
LGA_7,JFK_8,41
CVG_7,BWI_8,4430
MEM_7,IAH_8,3191
IND_7,DCA_8,10447
JFK_7,CLT_8,2582
PIT_7,EWR_8,20890
SFO_7,CLE_8,10904
PHL_7,LAS_8,1787
STL_7,DTW_8,26612
LGA_7,IND_8,5855
SEA_7,ORD_8,64648
DCA_7,PHL_8,438
BWI_7,TPA_8,9089
LGA_7,IAH_8,18177
MEM_7,IND_8,6122
JFK_7,CVG_8,2759
DTW_7,PIT_8,15634
CLE_7,BOS_8,15931
MEM_7,JFK_8,69
BOS_7,IAH_8,8891
ATL_7,MCO_8,75509
LGA_7,MSP_8,22629
ORD_7,BWI_8,28290
IND_7,DFW_8,12527
JFK_7,BWI_8,3595
ORD_7,SEA_8,73524
DTW_7,LAS_8,12165
IAD_7,SFO_8,25069
LGA_7,MIA_8,52906
ATL_7,MSP_8,14645
CLE_7,JFK_8,9808
ORD_7,BOS_8,65847
SLC_7,ATL_8,21537
ATL_7,EWR_8,43945
DFW_7,MEM_8,22886
JFK_7,CLE_8,10390
CVG_7,BOS_8,12601
SLC_7,IAH_8,4859
IND_7,DTW_8,14955
SFO_7,SEA_8,58557
MEM_7,DTW_8,15459
BWI_7,MIA_8,8511
BOS_7,LAX_8,25320
PHX_7,MSP_8,18912
LGA_7,MEM_8,9762
DCA_7,IAH_8,17009
MEM_7,EWR_8,3543
DTW_7,ORD_8,67551
PIT_7,DTW_8,15670
SLC_7,JFK_8,8238
TPA_7,BWI_8,9176
CLT_7,IND_8,9285
IAD_7,CVG_8,96
MCO_7,TPA_8,4266
DFW_7,EWR_8,26831
MCO_7,MEM_8,10292
IAD_7,TPA_8,6791
MSP_7,SFO_8,26682
PHX_7,SLC_8,16907
IND_7,PHL_8,7914
CLT_7,MSP_8,5314
CLT_7,PHX_8,5955
DCA_7,MEM_8,10741
PIT_7,BOS_8,15435
CLE_7,IAH_8,11493
IND_7,MCO_8,6816
MCO_7,EWR_8,41975
MCO_7,MIA_8,37533
IAD_7,ATL_8,13985
DTW_7,JFK_8,9739
EWR_7,TPA_8,19584
MCO_7,DTW_8,18193
DCA_7,LGA_8,62228
SEA_7,STL_8,14309
CLT_7,PIT_8,16417
ATL_7,MIA_8,65247
IND_7,LGA_8,5807
PIT_7,BWI_8,16755
SLC_7,PHX_8,15527
BWI_7,CLE_8,9721
MCO_7,MSP_8,8890
MCO_7,DFW_8,42776
MCO_7,IAD_8,13205
BWI_7,CVG_8,3663
PHL_7,LAX_8,14184
TPA_7,MCO_8,4844
DCA_7,MCO_8,15509
CLE_7,ATL_8,19889
CLT_7,PHL_8,18285
IND_7,MSP_8,6769
MCO_7,LAX_8,12396
MSP_7,SLC_8,17867
BOS_7,JFK_8,23134
BWI_7,CLT_8,12543
DFW_7,SLC_8,31272
SFO_7,STL_8,20063
CLT_7,ORD_8,20441
MCO_7,IND_8,6967
TPA_7,CLT_8,17763
DTW_7,ATL_8,35917
DFW_7,MSP_8,20287
SFO_7,MEM_8,7240
STL_7,IND_8,23201
IAD_7,STL_8,5980
MCO_7,LGA_8,43772
IND_7,ORD_8,27229
DTW_7,CLT_8,7943
IND_7,MEM_8,6533
PHX_7,STL_8,20076
MSP_7,STL_8,17353
STL_7,IAH_8,5771
MCO_7,IAH_8,19170
SEA_7,SLC_8,22966
PIT_7,ATL_8,27888
SEA_7,PIT_8,11095
ORD_7,PHL_8,40775
TPA_7,CLE_8,4598
DFW_7,IAD_8,17947
PIT_7,CLT_8,17502
MCO_7,SLC_8,7793
DTW_7,PHX_8,10940
MSP_7,SEA_8,36282
SFO_7,ATL_8,38907
MCO_7,CLE_8,8962
IND_7,SFO_8,6261
CLT_7,MCO_8,19804
DFW_7,MIA_8,31760
IND_7,LAS_8,6443
CLT_7,SFO_8,9233
STL_7,IAD_8,5766
MSP_7,TPA_8,5647
SFO_7,SLC_8,19410
BOS_7,IND_8,39
BOS_7,LAS_8,3189
PHX_7,PIT_8,9344
MCO_7,BWI_8,18639
IND_7,STL_8,24691
DFW_7,TPA_8,27650
TPA_7,PIT_8,12566
MCO_7,STL_8,15748
IND_7,JFK_8,3528
BWI_7,MSP_8,5593
MCO_7,BOS_8,17759
EWR_7,SFO_8,29455
STL_7,JFK_8,12894
ORD_7,PHX_8,44685
DCA_7,MIA_8,24087
IND_7,PIT_8,10250
MCO_7,ORD_8,22991
IND_7,LAX_8,6382
MCO_7,DCA_8,13788
PHX_7,SFO_8,30524
ATL_7,IAD_8,13510
CLT_7,MIA_8,16092
MCO_7,CVG_8,9683
IAD_7,BOS_8,15337
SEA_7,SFO_8,58744
CLT_7,SEA_8,5500
IAH_7,ATL_8,23758
IND_7,PHX_8,5605
PHL_7,CVG_8,11991
MCO_7,PHL_8,27812
CLE_7,IND_8,9375
PHL_7,LGA_8,2493
EWR_7,STL_8,15079
TPA_7,PHL_8,16561
ATL_7,MEM_8,23835
PHX_7,SEA_8,12297
CLT_7,MEM_8,6121
PIT_7,CLE_8,10299
MCO_7,CLT_8,19496
TPA_7,CVG_8,7597
MCO_7,PIT_8,16540
EWR_7,ATL_8,44503
BOS_7,BWI_8,17831
ATL_7,SLC_8,30568
DCA_7,IAD_8,384
ATL_7,CLE_8,20428
TPA_7,DCA_8,10715
ORD_7,MEM_8,17262
SFO_7,DFW_8,51977
JFK_7,LAX_8,112808
STL_7,CVG_8,7469
SEA_7,MEM_8,7780
LGA_7,BWI_8,10565
IAH_7,BWI_8,3178
ATL_7,CLT_8,33167
ATL_7,IAH_8,23500
ATL_7,ORD_8,68023
CVG_7,DTW_8,12681
PIT_7,JFK_8,11126
MEM_7,PHX_8,3657
DTW_7,BOS_8,30928
SLC_7,SEA_8,24117
PHX_7,IND_8,5904
JFK_7,IAD_8,1445
MEM_7,LAS_8,3687
LGA_7,BOS_8,68412
TPA_7,DFW_8,28344
DCA_7,STL_8,25636
STL_7,MIA_8,11262
SEA_7,LAS_8,9352
IND_7,BOS_8,117
MIA_7,ATL_8,64778
DCA_7,EWR_8,23395
LGA_7,CLT_8,25480
LAX_7,PIT_8,18524
DCA_7,PIT_8,14774
BWI_7,PIT_8,14758
DFW_7,MCO_8,38262
IAD_7,SEA_8,9437
STL_7,DCA_8,25166
CVG_7,DFW_8,13743
ORD_7,SLC_8,27664
SFO_7,CVG_8,7913
SFO_7,PIT_8,15224
EWR_7,PHL_8,317
MEM_7,PHL_8,5852
PHL_7,MEM_8,5789
PHX_7,JFK_8,13757
PIT_7,IND_8,11444
BWI_7,IAH_8,3079
SLC_7,ORD_8,28515
LGA_7,CLE_8,17853
CLT_7,DTW_8,9057
JFK_7,EWR_8,320
CLE_7,LAS_8,5572
IAD_7,EWR_8,11753
ATL_7,LGA_8,61917
MEM_7,PIT_8,4217
ATL_7,DCA_8,49273
MEM_7,SFO_8,9167
PIT_7,LAX_8,19986
STL_7,MEM_8,7021
JFK_7,IND_8,3157
DCA_7,DFW_8,33523
PHX_7,IAH_8,14336
BOS_7,SLC_8,8919
LAX_7,TPA_8,9833
MEM_7,STL_8,6813
BWI_7,ORD_8,27654
MSP_7,MIA_8,6106
MEM_7,TPA_8,6666
IAH_7,SLC_8,5581
LAX_7,SLC_8,27650
ORD_7,CVG_8,25161
LAX_7,STL_8,28926
CLT_7,DCA_8,16955
JFK_7,LAS_8,11046
BOS_7,MCO_8,18093
DTW_7,CVG_8,13004
EWR_7,ORD_8,65665
IAH_7,STL_8,6224
MEM_7,ORD_8,16409
DTW_7,SEA_8,20372
PIT_7,LAS_8,7192
LAX_7,SEA_8,71766
TPA_7,MEM_8,6750
DCA_7,DTW_8,19132
ORD_7,SFO_8,85585
CLE_7,DTW_8,10511
IND_7,ATL_8,15841
CLT_7,DFW_8,16342
ATL_7,CVG_8,16923
SEA_7,LAX_8,69478
CLE_7,BWI_8,9680
DFW_7,DTW_8,24286
BOS_7,IAD_8,14118
PHL_7,CLT_8,16179
JFK_7,IAH_8,3608
MEM_7,SEA_8,6744
SLC_7,IAD_8,7161
IAH_7,TPA_8,9546
LAX_7,SFO_8,156085
EWR_7,CVG_8,11326
BWI_7,IAD_8,212
CLT_7,CVG_8,3234
CVG_7,EWR_8,11547
LGA_7,ATL_8,62595
ATL_7,STL_8,34149
IAD_7,DTW_8,9345
LGA_7,CVG_8,15055
LAX_7,PHL_8,14292
PHX_7,LAX_8,102052
EWR_7,DTW_8,25461
LGA_7,DTW_8,26071
IND_7,CLT_8,9831
JFK_7,DFW_8,10689
CLT_7,IAD_8,3169
BOS_7,SFO_8,20497
ORD_7,MIA_8,24414
IAH_7,BOS_8,8875
MEM_7,LGA_8,8654
ORD_7,DCA_8,48039
STL_7,DFW_8,25990
CVG_7,CLT_8,3538
SEA_7,MIA_8,0
DTW_7,DFW_8,27886
DTW_7,IND_8,15064
PIT_7,IAD_8,6846
BWI_7,EWR_8,10817
ORD_7,CLE_8,34779
LGA_7,DFW_8,49957
CLT_7,CLE_8,8083
CVG_7,IND_8,7158
MEM_7,MCO_8,10851
SEA_7,MSP_8,36700
IAD_7,DCA_8,241
PHX_7,DTW_8,11219
STL_7,LGA_8,19086
BOS_7,CLE_8,14432
CVG_7,CLE_8,6215
CLT_7,IAH_8,8911
DFW_7,IAH_8,66760
IND_7,CVG_8,7623
DFW_7,LGA_8,44376
CLE_7,EWR_8,17011
EWR_7,JFK_8,712
DCA_7,TPA_8,10350
LGA_7,IAD_8,12405
DFW_7,PHL_8,18090
PHL_7,DFW_8,20787
JFK_7,DCA_8,19557
JFK_7,MCO_8,22907
MEM_7,LAX_8,12960
MSP_7,PHL_8,13580
BWI_7,DTW_8,13646
PHL_7,CLE_8,12980
BOS_7,TPA_8,8060
LGA_7,EWR_8,26
MIA_7,CLE_8,4375
IAH_7,SEA_8,8802
SLC_7,LAX_8,27784
EWR_7,IND_8,3418
MEM_7,MSP_8,20737
SLC_7,BOS_8,9817
IAD_7,PIT_8,8016
IAH_7,SFO_8,24465
DTW_7,CLE_8,9150
IAD_7,DFW_8,18944
PHL_7,JFK_8,7301
PIT_7,LGA_8,22145
CVG_7,DCA_8,11197
MSP_7,ORD_8,65248
CLT_7,EWR_8,20201
PIT_7,IAH_8,9298
JFK_7,DTW_8,11365
LGA_7,DCA_8,63519
IND_7,BWI_8,3934
BOS_7,LGA_8,65401
SFO_7,CLT_8,9054
DTW_7,MSP_8,41054
PHX_7,LAS_8,88724
DTW_7,IAH_8,6822
PHX_7,EWR_8,6933
STL_7,MCO_8,16678
MIA_7,BOS_8,17585
MIA_7,BWI_8,9509
IND_7,CLE_8,9102
EWR_7,PHX_8,7449
TPA_7,BOS_8,9220
ORD_7,CLT_8,20599
JFK_7,LGA_8,89
MEM_7,MIA_8,4573
LAX_7,PHX_8,102474
MSP_7,MEM_8,20737
BOS_7,STL_8,22952
BWI_8,STL_9,11028
CLE_8,ATL_9,21662
PHL_8,DFW_9,21708
EWR_8,CLE_9,18126
ORD_8,MCO_9,24085
PHL_8,EWR_9,1238
ORD_8,JFK_9,13890
PHL_8,LAX_9,14812
CLE_8,DFW_9,13446
MSP_8,SFO_9,29124
EWR_8,JFK_9,134
PHL_8,ORD_9,41631
DFW_8,SLC_9,30175
MSP_8,SLC_9,16696
BWI_8,PHX_9,11687
ORD_8,SLC_9,27592
PHL_8,CLE_9,13648
MSP_8,MCO_9,10251
DTW_8,BOS_9,35087
CLE_8,CVG_9,7758
DFW_8,TPA_9,29134
SLC_8,PHX_9,18105
CLE_8,BWI_9,10517
CLE_8,LAX_9,13687
ORD_8,DCA_9,47579
MSP_8,STL_9,18044
CLE_8,DTW_9,10420
ORD_8,PHL_9,44146
DTW_8,ATL_9,43833
PHL_8,IND_9,8381
MSP_8,IAH_9,6887
BWI_8,ORD_9,29083
ORD_8,DFW_9,65337
CLE_8,IAH_9,11131
ORD_8,LAS_9,40358
PHL_8,DTW_9,20582
MSP_8,MEM_9,21331
ATL_8,CLE_9,22943
EWR_8,DFW_9,32548
EWR_8,CLT_9,20655
MSP_8,ORD_9,66323
CLE_8,JFK_9,9655
MSP_8,LAS_9,15467
ORD_8,BOS_9,72690
ORD_8,CLE_9,36177
PHL_8,JFK_9,7444
ORD_8,STL_9,57952
ORD_8,SEA_9,74989
ORD_8,LGA_9,81981
SLC_8,SFO_9,21191
BWI_8,MIA_9,9051
ORD_8,IAD_9,25382
EWR_8,IAH_9,23887
EWR_8,IND_9,3850
TPA_8,ORD_9,12021
ORD_8,DTW_9,73216
ORD_8,CLT_9,23321
SLC_8,LAS_9,19637
CLE_8,IAD_9,3529
SLC_8,IAH_9,5272
PHL_8,BWI_9,1461
SLC_8,LAX_9,29205
SLC_8,JFK_9,9506
CLE_8,BOS_9,16501
DFW_8,STL_9,26453
CLE_8,EWR_9,17804
ATL_8,TPA_9,61250
EWR_8,BWI_9,9169
MSP_8,LAX_9,30666
BWI_8,TPA_9,10217
ORD_8,TPA_9,12454
PHL_8,IAD_9,5585
ATL_8,STL_9,39221
EWR_8,BOS_9,46904
ORD_8,EWR_9,69012
PHL_8,LAS_9,1987
EWR_8,DTW_9,28107
CLE_8,DCA_9,16539
ORD_8,BWI_9,31027
CLE_8,LGA_9,19846
ORD_8,MIA_9,23958
TPA_8,MSP_9,5337
MSP_8,PHX_9,22556
MSP_8,PHL_9,14847
SLC_8,PHL_9,141
EWR_8,DCA_9,24124
ORD_8,MSP_9,67186
MSP_8,TPA_9,5551
ORD_8,IND_9,25340
CLE_8,MCO_9,9170
BWI_8,PHL_9,1795
SLC_8,MSP_9,16441
MSP_8,SEA_9,37942
EWR_8,CVG_9,12519
BWI_8,MCO_9,20683
MSP_8,LGA_9,22255
ORD_8,SFO_9,87579
ATL_8,SLC_9,30635
ORD_8,PHX_9,49642
MSP_8,MIA_9,6033
EWR_8,ATL_9,52850
PHL_8,LGA_9,1834
PHL_8,ATL_9,46449
MSP_8,IND_9,8880
PHL_8,MIA_9,17967
CLE_8,IND_9,10346
TPA_8,PHL_9,18746
SLC_8,MCO_9,8379
ORD_8,CVG_9,27564
SLC_8,IAD_9,7930
PHL_8,IAH_9,11564
MSP_8,JFK_9,6366
CLE_8,LAS_9,5959
SLC_8,ORD_9,30743
PHL_8,MEM_9,6223
ATL_8,SEA_9,30675
BWI_8,PIT_9,16039
ORD_8,IAH_9,31385
ORD_8,MEM_9,17841
PHL_8,MCO_9,33382
ATL_8,SFO_9,38487
DFW_8,SFO_9,56070
ORD_8,PIT_9,33232
PHL_8,MSP_9,14349
PHL_8,CLT_9,19544
MSP_8,PIT_9,12971
EWR_8,IAD_9,10671
PHL_8,CVG_9,12457
CLE_8,CLT_9,7718
BWI_8,MSP_9,5771
SLC_8,SEA_9,25205
ORD_8,ATL_9,75919
ORD_8,LAX_9,99689
CLT_8,CVG_9,5208
PIT_8,LGA_9,25003
LAX_8,MCO_9,14908
PIT_8,MEM_9,3729
BOS_8,DCA_9,54757
LAX_8,LAS_9,79637
ATL_8,LAX_9,66204
STL_8,MSP_9,17751
CVG_8,LAX_9,12177
IAD_8,IAH_9,3398
PIT_8,MIA_9,6474
LAX_8,JFK_9,121643
PIT_8,MSP_9,12316
IND_8,IAD_9,38
LAX_8,IND_9,6977
IND_8,IAH_9,5298
SFO_8,PHX_9,37343
LAX_8,IAH_9,38331
IND_8,EWR_9,3754
LAX_8,MEM_9,12388
LAX_8,MIA_9,40084
TPA_8,IND_9,3720
STL_8,MIA_9,11272
SFO_8,PIT_9,18161
ATL_8,EWR_9,53583
LAX_8,PIT_9,21531
LAX_8,PHX_9,113666
IND_8,DTW_9,15723
SFO_8,BOS_9,24162
DFW_8,LGA_9,49931
CVG_8,IND_9,7062
BOS_8,SFO_9,23923
LAX_8,PHL_9,16324
DCA_8,ORD_9,47450
DTW_8,MIA_9,10291
LAX_8,ORD_9,106653
CVG_8,JFK_9,2042
LAX_8,MSP_9,30526
PIT_8,MCO_9,19128
CVG_8,LGA_9,18593
IAD_8,EWR_9,11255
IAD_8,JFK_9,3419
DTW_8,MEM_9,16556
TPA_8,LAX_9,10347
CVG_8,MIA_9,5285
BOS_8,CLT_9,19059
BOS_8,IND_9,108
LAX_8,BWI_9,12217
IND_8,LAS_9,6791
BOS_8,PHX_9,7577
LAX_8,CLE_9,17161
LAX_8,BOS_9,30279
LAX_8,ATL_9,69236
ATL_8,LAS_9,6600
PIT_8,SEA_9,10998
SFO_8,ATL_9,43172
LAS_8,STL_9,13823
CVG_8,ORD_9,27296
TPA_8,STL_9,12770
CVG_8,MSP_9,11428
PIT_8,PHX_9,10229
IAD_8,LAX_9,41338
LAX_8,CLT_9,14091
LAX_8,IAD_9,44240
STL_8,ORD_9,55898
PIT_8,ORD_9,33187
DCA_8,MSP_9,21965
LAX_8,EWR_9,58744
DFW_8,EWR_9,31051
BOS_8,PIT_9,18377
DFW_8,LAX_9,75022
CVG_8,MCO_9,8682
LAX_8,DTW_9,28927
LAX_8,DFW_9,74269
LAX_8,DCA_9,142
CVG_8,MEM_9,3540
STL_8,PHL_9,16276
PIT_8,PHL_9,26671
IND_8,JFK_9,3251
LAX_8,CVG_9,14890
DTW_8,EWR_9,28956
LAX_8,SEA_9,80824
IND_8,DFW_9,12406
LAX_8,SFO_9,206246
ATL_8,MCO_9,82173
TPA_8,LGA_9,24245
CVG_8,BWI_9,4636
LGA_8,IND_9,6002
LGA_8,IAH_9,18452
STL_8,LGA_9,22229
CVG_8,CLE_9,6666
IND_8,CLE_9,9583
BOS_8,CLE_9,15708
PIT_8,EWR_9,21309
IAH_8,BOS_9,9290
IND_8,CLT_9,10046
BOS_8,TPA_9,8625
LGA_8,IAD_9,14133
LGA_8,EWR_9,736
IAD_8,DCA_9,70
DTW_8,IND_9,16320
PIT_8,DTW_9,17327
LGA_8,MCO_9,55332
DTW_8,ORD_9,72010
BWI_8,ATL_9,29554
STL_8,LAX_9,29144
LGA_8,ORD_9,86949
IAD_8,CLT_9,2683
PHL_8,BOS_9,41677
CVG_8,ATL_9,17697
LGA_8,MSP_9,24456
JFK_8,BOS_9,24929
IND_8,BOS_9,32
LGA_8,MIA_9,56598
